timestamp;step_count;X;Y;Z;Distance;degree;latitude;longitude;GpsAccuracy;indoor_outdoor_flag;TagName;subtrack;gnss_geom;track;curv_absc;geometry;drift;AirTC_Avg;RH_Avg;WindDir;WS_ms_Avg;SR01Up_1_Avg;SR01Dn_1_Avg;Albedo_1_Avg;IR01UpCo_1_Avg;IR01DnCo_1_Avg;SR01Up_2_Avg;SR01Dn_2_Avg;Albedo_2_Avg;IR01UpCo_2_Avg;IR01DnCo_2_Avg;SR01Up_3_Avg;SR01Dn_3_Avg;Albedo_3_Avg;IR01UpCo_3_Avg;IR01DnCo_3_Avg;Temp_C_Avg(1);Temp_C_Avg(2);sensorFamily;timedelta_in_s;T_mrt;T_mrt_SRUp;T_mrt_SRDn;T_mrt_IRUp;T_mrt_IRDn;T_mrt_SRright;T_mrt_SRleft;T_mrt_SRfront;T_mrt_SRback;T_mrt_IRright;T_mrt_IRleft;T_mrt_IRfront;T_mrt_IRback;T_mrt_SRlat;T_mrt_IRlat;PET;UTCI;lat_cor;lon_cor;epoch;sun_alti;sun_azim
2023-05-11 14:52:43.780;285;-109.85;-85.23;0.6;342.57;169.0;47.206372;-1.555537;6.58;I;;8698267507;POINT (355354.41785906156 6688397.734879232);6.0;0.5317326110713061;POINT (355350.7598584531 6688397.613038218);3.6600291919104206;17.1;44.89;350.0;2.06;556.0;105.9;0.191;426.6;427.5;294.6;88.5;0.3;417.4;440.9;936.0;81.1;0.087;382.6;453.6;19.82;18.45;cr1000x;-0.21999999999999997;52.3964347984421;3.3344200529224146;0.28891182296154677;1.888700608792235;2.239191312462514;3.8481202362893083;1.1560035333048329;7.262575870254091;1.3832855839206986;7.555131534421213;7.9804923179835;7.721655756071131;7.737946169058621;13.649985223768931;30.99522577753447;23.03200000000002;23.637641539613114;47.20636900603855;-1.5555851515448704;1683816763;45.97005461576175;207.73924812169847
2023-05-11 14:52:45.500;286;-111.11;-85.05;0.6;343.85;159.0;47.206365;-1.55553;6.53;I;;8698267507;POINT (355354.90201758087 6688396.928078657);6.0;0.5337154794739655;POINT (355350.9064264769 6688396.260705664);4.050942481152255;17.09;44.92;344.0;1.01;530.4;98.3;0.185;426.0;428.9;296.1;68.98;0.233;417.5;441.3;908.0;78.1;0.086;386.7;452.4;19.79;18.33;cr1000x;-0.5;51.23830073992258;3.208590795275632;0.2759812126773423;1.8935481414680528;2.2152603547973806;3.8365275621484076;0.8937645094123511;6.872320901599172;1.2736597749381575;7.496008826559807;7.923326215954116;7.648622179914917;7.700690265177249;12.876272748098089;30.76864748760609;26.604000000000013;26.434389886358396;47.206356927687445;-1.5555821883709047;1683816765;45.9657513620389;207.73164183406982
2023-05-11 14:52:47.200;287;-112.38;-84.95;0.6;345.12;167.0;47.206362;-1.555527;6.57;I;;8698267507;POINT (355355.1095141322 6688396.582306995);6.0;0.5356983478766248;POINT (355351.05299450055 6688394.908373108);4.388326124986958;17.18;45.04;344.0;1.97;519.4;92.1;0.177;424.5;429.8;297.2;56.44;0.19;418.0;439.4;896.0;74.08;0.083;387.8;449.4;19.57;18.34;cr1000x;-0.8;50.48720567955297;3.14883620494376;0.2603412790873144;1.8885285712195063;2.188511448958345;3.8296783188996057;0.727278076442442;6.692916954362231;1.1867879312606113;7.463859696121102;7.845980742764623;7.579924500008153;7.674561955485287;12.436661280964891;30.564326894379167;22.696000000000016;23.403952418901746;47.20634484933623;-1.555579225198269;1683816767;45.9614978403562;207.72412490047904
2023-05-11 14:52:49.241;288;-113.58;-84.82;0.6;346.32;168.0;47.206348;-1.555519;6.81;I;;8698267507;POINT (355355.62440993404 6688394.99489395);6.0;0.5376812162792842;POINT (355351.19956252456 6688393.556040555);4.652910239447398;17.18;45.08;1.0;1.85;522.9;86.8;0.166;421.6;430.6;292.8;46.45;0.159;420.3;434.9;910.0;75.13;0.083;387.3;452.0;19.34;18.3;cr1000x;-0.759;50.13038680867567;3.1894773100973297;0.2633246486896839;1.8810455656745289;2.1952816826359074;3.7628822418906522;0.5969463119392787;6.719983347966605;1.1154992438391687;7.48484203785442;7.744843688467492;7.507992869758324;7.668267859862273;12.195311145635703;30.40594645594251;22.911000000000016;23.67259506053214;47.20633277098487;-1.5555762620269629;1683816769;45.95639079130318;207.7151014928919
2023-05-11 14:52:51.125;289;-114.85;-84.67;0.6;347.6;169.0;47.20634;-1.555515;7.13;I;;8698267507;POINT (355355.8754532168 6688394.090294895);6.0;0.5396640846819436;POINT (355351.3461305483 6688392.203707999);4.906523611694228;17.19;45.11;25.0;1.39;534.0;82.1;0.154;418.9;430.5;291.3;46.54;0.16;421.7;429.4;926.0;77.96;0.084;385.7;455.7;19.46;18.21;cr1000x;-0.875;50.15851248406881;3.2462470999172246;0.273301753682016;1.873673528609891;2.2137231708258422;3.7444022974315203;0.5982302880963369;6.864094839781778;1.0553224463409812;7.511372739748252;7.648526095442019;7.461498792223245;7.6681194319697;12.262049871650618;30.28951705938322;24.475000000000023;25.099482414735334;47.20632069263337;-1.555573298856987;1683816771;45.951676193445884;207.70677333089483
2023-05-11 14:52:52.832;290;-115.88;-84.5;0.69;348.66;172.0;47.206328;-1.55551;7.67;I;;8698267507;POINT (355356.17644798633 6688392.737760989);6.0;0.541646953084603;POINT (355351.49269857217 6688390.851375446);5.049352334719129;17.19;45.11;25.0;1.39;534.0;82.1;0.154;418.9;430.5;291.3;46.54;0.16;421.7;429.4;926.0;77.96;0.084;385.7;455.7;19.46;18.21;cr1000x;0.832;50.15851248406881;3.2462470999172246;0.273301753682016;1.873673528609891;2.2137231708258422;3.7444022974315203;0.5982302880963369;6.864094839781778;1.0553224463409812;7.511372739748252;7.648526095442019;7.461498792223245;7.6681194319697;12.262049871650618;30.28951705938322;24.475000000000023;25.099482414735334;47.20630861428175;-1.5555703356883415;1683816772;45.947404180925346;207.69922850569594
2023-05-11 14:52:54.948;291;-116.82;-84.31;0.78;349.63;170.0;47.206317;-1.555508;7.85;I;;8698267507;POINT (355356.2571366286 6688391.509213611);6.0;0.5436298214872624;POINT (355351.63926659594 6688389.499042889);5.036418367055167;17.2;45.16;350.0;1.63;552.4;79.44;0.144;415.7;429.0;304.6;46.6;0.153;422.4;423.5;940.0;81.8;0.087;383.5;458.8;19.38;18.12;cr1000x;0.948;50.58410151077095;3.3058458063777705;0.28767892229968256;1.8689332990022778;2.2358972557555283;3.9278606237054468;0.6009136738827111;7.123277112721236;1.0243901771082098;7.547858913936709;7.567514796525086;7.428136719989324;7.665794209466971;12.676441587417603;30.20930463991809;23.774000000000022;24.506475305333957;47.20629653592997;-1.5555673725210262;1683816774;45.94210815931281;207.6898771849822
2023-05-11 14:52:57.068;292;-118.1;-84.19;0.78;350.91;161.0;47.206308;-1.555507;7.86;I;;8698267507;POINT (355356.2750644302 6688390.506815992);6.0;0.5456126898899217;POINT (355351.78583461983 6688388.146710335);5.071812595371599;17.15;45.16;64.0;2.09;424.7;78.53;0.185;407.3;422.3;258.0;27.95;0.108;412.9;412.4;669.3;56.47;0.084;381.6;439.7;18.12;17.66;cr1000x;-0.9319999999999999;43.505448640418024;2.2116230763178644;0.186598468728029;1.7473195981840521;2.0133554175092443;3.125945659938294;0.33864411315998183;5.1456942704488124;0.9514748553292799;6.932347032662602;6.923952328094107;6.838326341495466;7.0901674785502955;9.561758898876366;27.784793180802467;20.114000000000026;20.88692898342275;47.2062844575781;-1.5555644093550411;1683816777;45.9368018146993;207.6805098700656
2023-05-11 14:52:58.723;293;-119.5;-84.2;0.78;352.31;159.0;47.206297;-1.555507;7.88;I;;8698267507;POINT (355356.20461243857 6688389.286997926);6.0;0.5475955582925811;POINT (355351.9324026437 6688386.7943777805);4.946203768892202;17.15;45.16;64.0;2.09;424.7;78.53;0.185;407.3;422.3;258.0;27.95;0.108;412.9;412.4;669.3;56.47;0.084;381.6;439.7;18.12;17.66;cr1000x;0.723;43.505448640418024;2.2116230763178644;0.186598468728029;1.7473195981840521;2.0133554175092443;3.125945659938294;0.33864411315998183;5.1456942704488124;0.9514748553292799;6.932347032662602;6.923952328094107;6.838326341495466;7.0901674785502955;9.561758898876366;27.784793180802467;20.114000000000026;20.88692898342275;47.20627237922608;-1.5555614461903855;1683816778;45.93265889948884;207.67319791634623
2023-05-11 14:53:00.350;294;-120.8;-84.26;0.78;353.61;161.0;47.206285;-1.555505;7.86;I;;8698267507;POINT (355356.2788964918 6688387.94755801);6.0;0.5495784266952405;POINT (355352.07897066756 6688385.442045228);4.890498056599044;17.14;45.17;76.0;0.59;205.0;65.24;0.318;404.5;417.0;173.8;13.15;0.076;406.0;406.8;372.4;32.09;0.086;380.1;422.5;17.68;17.57;cr1000x;0.35;32.9533860735429;1.0674110173805489;0.09197964432798555;1.5097101422247825;1.6781176929491464;1.8265989823023037;0.13820354785543898;2.154503977974524;0.6856577537710142;5.912799697602279;5.924450534444845;5.890954378522467;6.072998704187563;4.804964261903281;23.801203314757153;21.178000000000015;21.820994839765966;47.20626030087392;-1.555558483027061;1683816780;45.92858591109882;207.66601070510606
2023-05-11 14:53:02.098;295;-122.1;-84.25;0.78;354.91;167.0;47.206279;-1.555504;7.87;I;;8698267507;POINT (355356.31603854394 6688387.277838054);6.0;0.5515612950978999;POINT (355352.22553869133 6688384.089712671);5.186167419455347;17.16;45.22;167.0;0.1;99.6;51.89;0.521;403.2;411.8;117.5;7.634;0.065;401.5;404.0;218.3;17.25;0.079;380.6;411.7;17.85;17.47;cr1000x;0.098;26.669337966962985;0.5502016703413536;0.04347676964447251;1.329262175642704;1.437880288260907;1.0858690775938304;0.07054914500724513;0.9204473202412383;0.47953826754335205;5.141606584976355;5.173621569938848;5.1633767747508506;5.273508323021827;2.5564038103856657;20.75211325268788;22.17700000000001;20.476808495013625;47.20624822252162;-1.5555555198650668;1683816782;45.92420965964049;207.65828982091938
2023-05-11 14:53:03.856;296;-123.32;-84.18;0.78;356.14;165.0;47.206265;-1.555502;7.96;I;;8698267507;POINT (355356.37751326023 6688385.716613044);6.0;0.5535441635005592;POINT (355352.3721067153 6688382.737380118);4.9919044891970135;17.11;45.11;134.0;0.84;53.25;39.51;0.742;402.6;407.6;82.1;9.39;0.114;398.0;403.5;141.3;9.21;0.065;380.5;406.3;17.98;17.54;cr1000x;-0.14400000000000002;23.23853690691186;0.32493749565649244;0.021179577742365858;1.212511935945572;1.294726937121382;0.6922648085099748;0.07917620647879008;0.44900244888131746;0.333147169113631;4.650352392089106;4.71461605579888;4.704100183555463;4.762521696018894;1.5535906329837135;18.83159032746234;16.442999999999973;18.072367374632236;47.20623614416922;-1.5555525567044022;1683816783;45.91980811740703;207.65052584716946
2023-05-11 14:53:05.700;297;-124.6;-84.08;0.78;357.42;168.0;47.206252;-1.555508;8.1;I;;8698267507;POINT (355355.8408293174 6688384.301197826);6.0;0.5555270319032186;POINT (355352.51867473905 6688381.385047562);4.420479996808152;17.1;45.03;180.0;0.72;30.66;30.98;1.01;402.6;405.3;60.38;10.31;0.171;395.9;404.2;102.6;5.398;0.053;380.8;403.9;18.01;17.43;cr1000x;-0.30000000000000004;21.353826759547758;0.22240974064115732;0.011701440350691688;1.1438710715548335;1.2132603093513579;0.4799223571768807;0.08194765655007685;0.2436969107493071;0.24624038796521638;4.360507816451457;4.451925383707196;4.434302720139825;4.464040964909763;1.0518073124414808;17.710776885208237;16.101999999999965;17.711863388130556;47.206224065816684;-1.5555495935450692;1683816785;45.91519087021999;207.6423830363708
2023-05-11 14:53:07.498;298;-125.53;-83.95;0.78;358.36;153.0;47.206246;-1.555515;8.19;I;;8698267507;POINT (355355.27340787137 6688383.666395164);6.0;0.557509900305878;POINT (355352.6652427629 6688380.032715009);4.47282424343465;17.09;44.98;214.0;0.51;18.79;27.6;1.469;402.8;404.1;46.68;10.72;0.23;395.2;405.0;83.1;3.772;0.045;381.0;403.2;18.03;17.36;cr1000x;-0.502;20.3695026463335;0.174151850977603;0.007904943223676516;1.10643458081129;1.170903997331003;0.35869832507011473;0.08237459393212575;0.14438606529707487;0.21208384258644314;4.208129842259703;4.31248124016999;4.289055416149313;4.3028979485251675;0.7975428268857584;17.11256444710417;16.41099999999997;17.792391812841203;47.206211987463995;-1.5555466303870649;1683816787;45.91068854046176;207.6344445142782
2023-05-11 14:53:17.048;299;-126.41;-84.44;0.78;359.37;117.0;47.206242;-1.555536;6.75;I;611.0;8698267507;POINT (355353.6608095816 6688383.314483156);6.0;0.5594927687085374;POINT (355352.8118107868 6688378.680382456);4.711230018175096;17.2;44.89;289.0;0.51;13.53;30.75;2.273;405.0;400.7;17.39;11.24;0.646;399.8;404.6;49.05;1.781;0.036;389.8;406.3;18.01;17.32;cr1000x;-0.952;19.47811010729845;0.0994984133880581;0.003612776233315626;1.095702551114172;1.142082982343992;0.1293445565545473;0.08360165702548084;0.10063437896394622;0.22871449764533236;4.12064364570712;4.1701161056855955;4.174238810683801;4.129919731953084;0.5422950901893067;16.5949182940296;16.13899999999999;17.553336433857453;47.20619990911118;-1.5555436672303917;1683816797;45.88676880109528;207.59229602727078
2023-05-11 14:53:18.896;300;-126.51;-85.56;0.78;360.49;118.0;47.206242;-1.555533;6.53;I;;8698267507;POINT (355353.88752091426 6688383.301389105);6.0;0.5608984780141815;POINT (355353.7732417906 6688378.754966328);4.547858813022866;17.2;44.89;289.0;0.51;13.53;30.75;2.273;405.0;400.7;17.39;11.24;0.646;399.8;404.6;49.05;1.781;0.036;389.8;406.3;18.01;17.32;cr1000x;0.896;19.47811010729845;0.0994984133880581;0.003612776233315626;1.095702551114172;1.142082982343992;0.1293445565545473;0.08360165702548084;0.10063437896394622;0.22871449764533236;4.12064364570712;4.1701161056855955;4.174238810683801;4.129919731953084;0.5422950901893067;16.5949182940296;16.13899999999999;17.553336433857453;47.206201078533404;-1.5555310440362233;1683816798;45.882139119491086;207.58414337653534
2023-05-11 14:53:20.835;301;-126.64;-86.71;0.78;361.65;114.0;47.206242;-1.555529;6.41;I;;8698267507;POINT (355354.189802692 6688383.283930382);6.0;0.5623041873198256;POINT (355354.73467279476 6688378.829550203);4.487581332369991;17.19;44.87;353.0;0.59;18.12;23.86;1.317;405.8;401.9;17.48;6.636;0.38;400.2;406.3;41.32;1.868;0.045;392.5;407.8;17.96;17.34;cr1000x;0.835;19.432571363912473;0.0836741427765192;0.003782751662791333;1.1013980780179184;1.1443315572374706;0.1297907726126905;0.049272972943810875;0.13454283751384163;0.1771629195960409;4.117685451422914;4.180448772896376;4.175304238349372;4.1351768688827315;0.4907695026663839;16.60861533155139;15.851000000000006;17.384552077196943;47.20620224795426;-1.555518420841504;1683816800;45.877281070947305;207.57559039975524
2023-05-11 14:53:22.265;302;-127.04;-87.89;0.78;362.89;119.0;47.206242;-1.555524;6.42;I;;8698267507;POINT (355354.5676549154 6688383.262106999);6.0;0.5637098966254697;POINT (355355.6961037988 6688378.904134078);4.50170244123312;17.1;44.81;5.0;0.81;27.18;14.79;0.544;406.9;403.9;21.6;5.935;0.275;400.2;409.8;44.82;3.825;0.085;392.2;408.9;17.83;17.37;cr1000x;0.265;19.83268210216795;0.09212552978807391;0.007862118506010323;1.1170932555426822;1.1646594395497265;0.16279210083033144;0.04473014437166745;0.20484672687816705;0.11146736904076861;4.179557988738735;4.279817250837416;4.249530598745106;4.218199579339268;0.5238363411209345;16.927105417660528;15.328000000000005;16.993848487256074;47.206203417373736;-1.5555057976462385;1683816802;45.87369802487307;207.5692833568889
2023-05-11 14:53:24.472;303;-127.62;-88.96;0.78;364.11;128.0;47.206233;-1.555496;6.72;I;;8698267507;POINT (355356.625984994 6688382.141863554);6.0;0.5651156059311139;POINT (355356.6575348028 6688378.978717951);3.1633029406287183;17.1;44.82;18.0;0.59;37.16;8.88;0.239;406.9;406.9;26.83;11.35;0.423;400.3;412.4;53.62;8.14;0.152;393.2;408.5;17.85;17.42;cr1000x;0.472;20.565232414097864;0.11314856446482992;0.017176973419315844;1.1497659477045876;1.1945050601152698;0.20759378236047032;0.0878192109501058;0.28752087038818774;0.06870789367726339;4.291933195598179;4.421666874505842;4.362697020456904;4.362697020456904;0.6516417573760273;17.43899411101783;16.211999999999968;17.709613334759062;47.20620458679183;-1.5554931744504226;1683816804;45.86816775556513;207.5595507066954
2023-05-11 14:53:26.440;304;-128.3;-89.81;0.78;365.2;136.0;47.206228;-1.555474;7.05;I;;8698267507;POINT (355358.2565117057 6688381.491378777);6.0;0.566521315236758;POINT (355357.61896580673 6688379.053301826);2.5200563466677166;17.11;44.82;55.0;0.23;48.78;7.455;0.153;407.8;409.9;32.82;21.78;0.664;400.2;413.3;65.73;14.07;0.214;394.5;407.4;17.9;17.49;cr1000x;0.44;21.61283317786308;0.14370733713296852;0.03076163446616259;1.1951874152699875;1.234269589305432;0.2631027072962336;0.17460015127702522;0.39104661980226313;0.05976327492057956;4.445673037179164;4.5911960676315555;4.530098612098109;4.553426731483606;0.8885127532961015;18.12039444839243;18.35900000000002;18.624240032618985;47.20620575620855;-1.5554805512540597;1683816806;45.86323592055146;207.55087326419712
2023-05-11 14:53:28.160;305;-129.13;-90.73;0.78;366.44;139.0;47.20622;-1.555455;7.4;I;;8698267507;POINT (355359.6411133671 6688380.521310612);6.0;0.5679270245424021;POINT (355358.5803968108 6688379.127885699);1.7512146061075815;17.06;44.82;14.0;0.47;80.8;12.84;0.159;409.8;412.2;141.6;38.73;0.273;400.5;413.4;82.5;24.81;0.301;397.3;407.7;17.94;17.77;cr1000x;0.16;26.37048595607729;0.20642412489034306;0.0620773641033868;1.377522695660005;1.4135816839179058;1.299095825976559;0.3553247269779105;0.7412919684950986;0.11779936727075577;5.091598486223805;5.255597538589066;5.209830361184808;5.240341812787646;2.513511888720324;20.797368198785325;18.990000000000016;19.844043298585675;47.20620692562389;-1.5554679280571464;1683816808;45.85892524925505;207.5432903112206
2023-05-11 14:53:30.039;306;-129.99;-91.41;0.78;367.54;149.0;47.206214;-1.555446;7.63;I;;8698267507;POINT (355360.28281984135 6688379.816673845);6.0;0.5693327338480462;POINT (355359.5418278148 6688379.202469576);0.9624531513453374;17.04;44.82;17.0;0.5;145.4;28.43;0.196;410.8;414.1;273.7;53.55;0.196;401.3;414.5;363.4;41.06;0.113;398.4;408.5;18.54;18.03;cr1000x;0.039;34.27194433394169;1.0648261401441272;0.12031304709498589;1.6176583544556085;1.6586682675580227;2.9406274629718627;0.5753401557988426;1.5621747647647382;0.30545136562765823;5.974589419405451;6.171112171302166;6.116026248422026;6.1651569363962055;5.383593749163102;24.426884775525846;22.206000000000017;22.354444945923138;47.20620809503788;-1.5554553048596862;1683816810;45.85421574929247;207.53500744413603
2023-05-11 14:53:31.715;307;-130.88;-91.87;0.78;368.54;160.0;47.206206;-1.555443;7.8;I;;8698267507;POINT (355360.4582942157 6688378.916439623);6.0;0.5707384431536903;POINT (355360.5032588187 6688379.277053449);0.36340631279264873;17.26;44.99;17.0;0.61;217.7;46.44;0.213;409.1;416.2;243.5;68.03;0.279;403.5;414.7;431.4;42.23;0.098;401.4;408.1;18.74;18.31;cr1000x;-0.28500000000000003;36.61385937297865;1.3100780218309849;0.12824430890570815;1.6891494748793583;1.7173440475791384;2.7113614445018497;0.7575109612708864;2.4240796158852262;0.5171072915099214;6.225950792436499;6.398765287790375;6.312358040113438;6.421910086275269;6.410059313167884;25.358984206615585;22.70500000000002;23.0058030109784;47.206209264450465;-1.5554426816616773;1683816811;45.85001478519708;207.52762043908336
2023-05-11 14:53:33.518;308;-131.76;-91.82;0.78;369.43;167.0;47.206193;-1.555442;7.86;I;;8698267507;POINT (355360.45060446113 6688377.470471846);6.0;0.5721441524593344;POINT (355361.4646898228 6688379.351637323);2.1370897683083716;17.16;44.96;3.0;0.59;204.5;60.11;0.294;409.7;417.3;151.8;63.98;0.422;405.1;414.4;349.8;35.13;0.1;406.9;407.8;18.63;18.24;cr1000x;-0.482;33.90914166736525;1.0189267706415455;0.10232960964161661;1.642421236154633;1.6460540184415322;1.6213111507692517;0.6833431319250112;2.1841774066687214;0.6420093100970995;5.995570795796397;6.133212880222232;6.063651826802724;6.176133530204484;5.130840999460084;24.36856903302584;21.595000000000017;22.131900511840826;47.20621043386168;-1.5554300584631182;1683816813;45.84549513323223;207.5196745989755
2023-05-11 14:53:35.455;309;-132.58;-91.6;0.78;370.27;173.0;47.206179;-1.555446;7.83;I;;8698267507;POINT (355360.05865742115 6688375.935434532);6.0;0.5735498617649785;POINT (355362.3647787357 6688379.35501313);4.1245258270206975;17.17;44.98;358.0;0.62;131.5;60.73;0.462;411.2;417.2;107.1;64.39;0.601;406.1;415.7;203.4;33.94;0.167;413.1;408.5;18.72;18.34;cr1000x;-0.5449999999999999;30.236571705172082;0.5543608811599917;0.0925024990490173;1.560164950182447;1.542792016822875;1.0702926156908985;0.6434747107781229;1.3141314562404591;0.6068988846956888;5.623668884822085;5.756609592269245;5.694293635653389;5.777381577807864;3.6347976674051696;22.851953690552588;19.924000000000024;20.89194075814398;47.206210931428686;-1.5554181900454471;1683816815;45.840639274969014;207.51113947352826
2023-05-11 14:53:37.322;310;-133.09;-91.53;0.78;370.78;166.0;47.206172;-1.555451;7.86;I;;8698267507;POINT (355359.635972201 6688375.181009714);6.0;0.5749555710706227;POINT (355362.4333507058 6688378.393134648);4.259468638998385;17.12;45.08;307.0;0.17;149.8;56.99;0.38;412.6;417.0;144.2;66.34;0.46;405.9;417.5;135.1;37.77;0.28;416.0;409.7;18.82;18.43;cr1000x;-0.6779999999999999;31.270505416115384;0.37565496763024464;0.1050221178933704;1.6028792697277818;1.5786048961718082;1.4701798905874515;0.6763643130483463;1.5272742552704597;0.581037114872253;5.734531771961198;5.898415902423749;5.829188985245603;5.891351931283122;4.254855573778511;23.35348859091367;23.661000000000016;21.905633278940073;47.206202321892526;-1.5554165529964898;1683816817;45.835958457528875;207.50291376801354
2023-05-11 14:53:38.227;311;-133.23;-91.56;0.78;370.93;163.0;47.206172;-1.555451;7.86;I;;8698267507;POINT (355359.635972201 6688375.181009714);6.0;0.5763612803762668;POINT (355362.5019226758 6688377.431256165);3.6438003807854384;17.12;45.08;307.0;0.17;149.8;56.99;0.38;412.6;417.0;144.2;66.34;0.46;405.9;417.5;135.1;37.77;0.28;416.0;409.7;18.82;18.43;cr1000x;0.227;31.270505416115384;0.37565496763024464;0.1050221178933704;1.6028792697277818;1.5786048961718082;1.4701798905874515;0.6763643130483463;1.5272742552704597;0.581037114872253;5.734531771961198;5.898415902423749;5.829188985245603;5.891351931283122;4.254855573778511;23.35348859091367;23.661000000000016;21.905633278940073;47.2061937123563;-1.5554149159480564;1683816818;45.83368938846468;207.49892690042503
2023-05-11 14:53:40.293;312;-132.72;-91.57;0.78;371.45;174.0;47.206173;-1.555457;7.42;I;;8698267507;POINT (355359.188953575 6688375.318089939);6.0;0.5777669896819109;POINT (355362.57049464586 6688376.469377683);3.5721538996949733;17.05;45.21;195.0;0.08;112.3;56.3;0.502;413.1;417.1;115.6;64.65;0.559;406.6;417.3;98.8;34.37;0.348;416.5;409.5;18.86;18.53;cr1000x;0.293;29.32469068878646;0.26431920331020364;0.0919499090867581;1.5440468440332393;1.5180964769066303;1.1339686198692813;0.6341788172538845;1.1015975433505216;0.5522701842442953;5.526933905260559;5.672379534346362;5.615288726667822;5.669660924456908;3.4220151647179833;22.48426309073165;23.87400000000002;21.31567350645993;47.206185102820015;-1.555413278900147;1683816820;45.828509077929056;207.48982634908418
2023-05-11 14:53:44.299;313;-133.09;-91.68;0.78;371.84;182.0;47.206164;-1.555461;5.08;I;;8698267507;POINT (355358.8290294395 6688374.337515465);6.0;0.579172698987555;POINT (355362.639066616 6688375.507499201);3.985629840634449;17.27;46.23;277.0;0.21;110.9;54.7;0.493;417.2;416.7;56.54;57.41;1.015;407.6;420.7;195.2;25.89;0.133;416.0;408.5;19.09;18.78;cr1000x;0.299;28.444007131396745;0.5124768585624068;0.06797144399682742;1.5134269757545546;1.4861416336435953;0.5442791280981955;0.552654134137202;1.0675726088802597;0.5265664716478827;5.437180439497694;5.611927897194994;5.565239645138464;5.558569894844673;2.69107234276354;22.172917876675825;21.88800000000002;21.052093699644068;47.20617649328371;-1.5554116418527615;1683816824;45.81846329619414;207.47218433316553
2023-05-11 14:53:46.188;314;-133.25;-91.81;0.78;372.04;189.0;47.206162;-1.555462;4.52;I;;8698267507;POINT (355358.74064955575 6688374.120094987);6.0;0.5805784082931991;POINT (355362.7076385861 6688374.545620719);3.98974612152034;17.15;46.22;253.0;0.23;145.2;50.3;0.346;417.3;417.1;44.05;62.83;1.426;407.9;422.0;130.8;25.27;0.193;416.5;408.7;19.28;18.88;cr1000x;0.188;28.654861874494145;0.34498136308321686;0.0666489223632484;1.5222170772437202;1.4937097706350742;0.4259957173342832;0.607612052669989;1.404190196525265;0.4864377884657082;5.4662151291595436;5.655167405014286;5.592183313062705;5.589503138937106;2.9242357549952454;22.303068986173642;21.733000000000022;21.038917366273164;47.20616788374733;-1.5554100048058994;1683816826;45.81372572633621;207.4638671362139
2023-05-11 14:53:51.238;315;-133.59;-91.72;0.78;372.43;184.0;47.206156;-1.555467;4.0;I;;8698267507;POINT (355358.3243687336 6688373.476562813);6.0;0.5819841175988432;POINT (355362.7762105563 6688373.583742238);4.453131823900205;17.05;47.04;192.0;0.2;264.9;49.25;0.186;417.3;416.7;78.26;68.06;0.87;406.3;425.3;184.3;34.51;0.187;417.9;410.4;19.89;19.24;cr1000x;-0.762;33.093027519150326;0.5295311278789185;0.09915420088497816;1.6638425439142859;1.6339817660263771;0.824474890117283;0.7170171354636121;2.7907410987997476;0.5188523937934602;5.931412205085841;6.208785653022418;6.091996832838596;6.083237671324809;4.851085518174103;24.315432362271665;24.223000000000017;22.49402125581656;47.206159274210904;-1.555408367759562;1683816831;45.80105853200736;207.44163744498678
2023-05-11 14:53:53.627;316;-133.99;-91.64;0.78;372.84;184.0;47.206153;-1.555471;4.0;I;;8698267507;POINT (355358.0028724323 6688373.1613436835);6.0;0.5833898269044873;POINT (355362.8447825262 6688372.621863754);4.871871504128184;17.01;47.08;235.0;0.16;384.7;58.84;0.153;415.3;418.8;95.7;72.37;0.756;405.9;422.9;334.9;34.5;0.103;416.1;409.4;19.92;19.4;cr1000x;-0.373;37.561985871226284;1.0306854920371087;0.10617691691633399;1.774526239131262;1.7459529975975452;1.0799269607519304;0.8166594999960001;4.3411483991773006;0.6639801710621065;6.347097817109006;6.612928472173931;6.494086532262553;6.548816373011214;6.901715030987337;26.0029291945567;27.189000000000025;23.940639989489306;47.20615066467441;-1.5554067307137478;1683816833;45.79506519988438;207.43112410002982
2023-05-11 14:53:55.562;317;-134.9;-91.44;0.78;373.76;163.0;47.206148;-1.555477;4.07;I;;8698267507;POINT (355357.51742557687 6688372.633068747);6.0;0.5847955362101315;POINT (355362.9133544962 6688371.659985269);5.482968206659519;17.02;47.4;246.0;0.18;335.3;65.95;0.197;412.7;419.3;90.0;71.36;0.793;404.9;417.8;286.5;30.57;0.107;408.4;407.6;19.77;19.44;cr1000x;-0.43799999999999994;35.72019404177087;0.8586752184722317;0.09162199451551875;1.6961479453868742;1.692825422477204;0.9890499898633036;0.7842067475182817;3.684760684457397;0.7247538536831653;6.165910328075906;6.362354495110185;6.284690522096632;6.385196840114171;6.182771275522148;25.198152185396893;25.840000000000014;23.35290897146171;47.20614205513787;-1.5554050936684576;1683816835;45.790210484782186;207.42261014166178
