timestamp;step_count;X;Y;Z;Distance;degree;latitude;longitude;GpsAccuracy;indoor_outdoor_flag;TagName;gnss_geom;track;curv_absc;geometry;drift;AirTC_Avg;RH_Avg;WindDir;WS_ms_Avg;SR01Up_1_Avg;SR01Dn_1_Avg;Albedo_1_Avg;IR01UpCo_1_Avg;IR01DnCo_1_Avg;SR01Up_2_Avg;SR01Dn_2_Avg;Albedo_2_Avg;IR01UpCo_2_Avg;IR01DnCo_2_Avg;SR01Up_3_Avg;SR01Dn_3_Avg;Albedo_3_Avg;IR01UpCo_3_Avg;IR01DnCo_3_Avg;Temp_C_Avg(1);Temp_C_Avg(2);sensorFamily;timedelta_in_s;T_mrt;T_mrt_SRUp;T_mrt_SRDn;T_mrt_IRUp;T_mrt_IRDn;T_mrt_SRright;T_mrt_SRleft;T_mrt_SRfront;T_mrt_SRback;T_mrt_IRright;T_mrt_IRleft;T_mrt_IRfront;T_mrt_IRback;T_mrt_SRlat;T_mrt_IRlat;PET;UTCI;lat_cor;lon_cor;epoch;sun_alti;sun_azim
2023-05-10 14:20:48.500;14;10.81;7.09;-0.0;13.89;190.0;47.208104;-1.560384;4.83;I;;POINT (354999.2343038876 6688610.966988363);4.0;0.02559829546335443;POINT (355001.1528314298 6688613.736571139);3.3691744797104235;17.17;58.58;165.0;1.42;208.1;127.8;0.614;408.7;420.3;605.5;126.5;0.209;408.2;422.0;994.0;118.6;0.119;355.5;438.1;22.74;18.4;cr1000x;0.5;51.563941482875464;3.5206532001765725;0.4200698888741866;1.7448181176816446;2.150224521396142;7.863618591474199;1.6428534299281357;2.7025912946090513;1.65973650865467;7.346068740753982;7.594416973537923;7.355066865130211;7.563823350658742;13.868799824666057;29.85937593008086;24.948000000000032;25.8036078739174;47.20812988919726;-1.56036080833306;1683728448;50.3396585949197;217.09713820892796
2023-05-10 14:20:49.902;15;11.97;7.83;-0.0;15.27;184.0;47.2081;-1.56037;4.84;I;;POINT (355000.266603507 6688610.462251086);4.0;0.02815812500968987;POINT (355002.4922914015 6688613.279836457);3.590609130644368;17.17;58.59;160.0;1.4;195.3;128.0;0.655;406.4;419.8;591.9;127.8;0.216;406.1;421.2;982.0;104.6;0.107;355.7;431.7;22.61;18.65;cr1000x;-0.09799999999999998;50.69699842858972;3.456437653803811;0.36817044662716764;1.734901407119981;2.105585992279156;7.639008798422007;1.6493754425381528;2.520524443878726;1.651956624764347;7.262653992826979;7.532700964734605;7.268019164454282;7.507663497140522;13.460865309603232;29.57103761915638;24.693000000000016;25.610430800392766;47.20812648024377;-1.5603427937623138;1683728449;50.33649793497714;217.08996190526443
2023-05-10 14:20:51.842;16;12.96;8.58;-0.0;16.51;189.0;47.208093;-1.560341;4.64;I;;POINT (355002.4131823503 6688609.5593001675);4.0;0.030717954556025315;POINT (355003.83175137313 6688612.823101776);3.558755262271188;17.1;58.57;180.0;1.12;185.5;127.8;0.689;404.0;419.2;480.2;127.4;0.265;404.8;419.6;732.7;75.55;0.103;355.8;424.0;22.48;18.94;cr1000x;-0.15800000000000003;46.29939086755877;2.487641015372282;0.2565050890014684;1.6739448869569968;1.9948078473011992;5.977988886492639;1.5859970515184554;2.3092814211669817;1.590976634097791;6.983082061684577;7.238392374216523;6.969281504250417;7.231492095499442;11.464243993275867;28.42224803565096;24.096000000000036;25.076551076069475;47.20812307128748;-1.5603247791938508;1683728451;50.33212401738335;217.0800333345015
2023-05-10 14:20:53.507;17;14.04;9.26;-0.0;17.79;190.0;47.208096;-1.560316;4.3;I;;POINT (355004.3216062946 6688609.782748834);4.0;0.03327778410236076;POINT (355005.17121134495 6688612.366367095);2.7197264686994416;17.11;58.56;199.0;0.6;175.4;122.5;0.699;402.3;417.5;381.9;127.3;0.333;404.0;418.0;447.0;51.63;0.116;355.0;418.9;22.11;19.16;cr1000x;-0.493;41.7246768589975;1.4489188518498972;0.1673549895324613;1.594551635137463;1.881570929462206;4.538973307036715;1.5129911023455713;2.0846711653685253;1.455941948447231;6.653697151690973;6.884270815363432;6.625698921102174;6.876036041660844;9.592577523198042;27.039702929817423;25.011000000000013;24.97839474059393;47.20811966232837;-1.5603067646276694;1683728453;50.32836956323852;217.07151317684804
2023-05-10 14:20:55.489;18;15.17;10.02;-0.0;19.15;196.0;47.208096;-1.560296;4.01;I;;POINT (355005.8329578279 6688609.695366832);4.0;0.0358376136486962;POINT (355006.5106713169 6688611.909632416);2.3156570655738324;17.05;58.52;184.0;0.72;175.6;117.6;0.67;400.7;415.8;341.7;127.3;0.373;403.0;416.5;332.3;41.0;0.123;354.1;415.4;21.96;19.34;cr1000x;-0.511;39.71478464669434;1.0518415434659176;0.12977882420133197;1.5531721672543868;1.8220494726841916;3.965850947362167;1.477473882350611;2.038055096156852;1.3648933901369353;6.481419766015907;6.69853928671371;6.444429032859984;6.687281237492343;8.846273316006567;26.311669323081944;23.345000000000024;24.07105079247467;47.20811625336648;-1.5602887500637708;1683728455;50.32389975707619;217.06137236080122
2023-05-10 14:20:56.965;19;16.24;10.75;-0.0;20.45;189.0;47.208094;-1.560283;3.99;I;;POINT (355006.80251346 6688609.416784257);4.0;0.03839744319503164;POINT (355007.85013128846 6688611.452897737);2.2898168509070116;17.05;58.52;184.0;0.72;175.6;117.6;0.67;400.7;415.8;341.7;127.3;0.373;403.0;416.5;332.3;41.0;0.123;354.1;415.4;21.96;19.34;cr1000x;0.965;39.71478464669434;1.0518415434659176;0.12977882420133197;1.5531721672543868;1.8220494726841916;3.965850947362167;1.477473882350611;2.038055096156852;1.3648933901369353;6.481419766015907;6.69853928671371;6.444429032859984;6.687281237492343;8.846273316006567;26.311669323081944;23.345000000000024;24.07105079247467;47.208112844401775;-1.5602707355021566;1683728456;50.32057071811798;217.05382156804592
2023-05-10 14:20:58.683;20;17.29;11.44;-0.0;21.7;196.0;47.20809;-1.560262;4.0;I;;POINT (355008.363787033 6688608.881464856);4.0;0.04095727274136709;POINT (355009.1895912601 6688610.996163054);2.270220494321908;17.06;58.49;136.0;0.45;168.7;116.5;0.691;398.5;414.3;382.5;127.9;0.334;402.2;414.3;297.6;36.61;0.123;354.1;412.7;21.84;19.45;cr1000x;0.683;39.99862249700908;0.9453016949691687;0.11628862584953381;1.5586088243227973;1.8165429590455193;4.454924822561354;1.4896336857662673;1.9648256668394781;1.3568594557605171;6.491195670308689;6.686480274015142;6.431480543555477;6.686480274015142;9.266243630927617;26.295636761894446;25.304000000000013;24.70536684456309;47.20810943543425;-1.560252720942822;1683728458;50.31669543551589;217.04503387306445
2023-05-10 14:21:00.569;21;18.38;12.25;-0.0;23.06;187.0;47.208086;-1.560243;4.0;I;;POINT (355009.77392567793 6688608.354883945);4.0;0.04351710228770253;POINT (355010.52905123204 6688610.539428375);2.311373826398354;17.06;58.48;153.0;1.09;160.4;116.5;0.726;395.5;412.9;284.3;125.3;0.441;402.9;410.4;220.7;29.25;0.133;354.3;410.0;21.48;19.51;cr1000x;0.569;36.67356131539606;0.670798602734264;0.08890285061158686;1.4922262062287994;1.7268211813542413;3.1683861506280984;1.396407965788606;1.7875805084795882;1.2983362171937158;6.2220315395478565;6.337854911467957;6.107752479253356;6.376462702107991;7.6507108420900085;25.04410163237716;20.512000000000015;22.195989454507036;47.20810602646394;-1.560234706385771;1683728460;50.31244064719777;217.03538815863712
2023-05-10 14:21:02.188;22;19.49;13.01;-0.0;24.41;194.0;47.208084;-1.56023;4.0;I;;POINT (355010.7434816797 6688608.076302009);4.0;0.04607693183403798;POINT (355011.86851120356 6688610.082693693);2.30028237862456;17.05;58.48;131.0;0.87;136.1;111.5;0.819;393.2;410.2;179.1;118.9;0.664;403.0;405.4;169.9;22.53;0.133;354.6;407.8;21.38;18.98;cr1000x;0.188;32.56714423940832;0.48371368824440175;0.06414402234341596;1.3989668513909097;1.6088513310694108;1.8696573223666781;1.2412186243964156;1.420772538102205;1.1639686847788087;5.8296860802931985;5.864403813773852;5.687922001913859;5.933839280735161;5.695617169644108;23.31585117671607;19.780000000000015;21.47473510238896;47.20810261749081;-1.5602166918310045;1683728462;50.308787743383476;217.0271090668613
2023-05-10 14:21:03.941;23;20.65;13.73;-0.0;25.77;191.0;47.20808;-1.560207;4.0;I;;POINT (355012.4558911161 6688607.532245626);4.0;0.048636761380373414;POINT (355013.20797117526 6688609.625959011);2.2246932737093927;17.26;58.52;134.0;1.18;100.3;105.0;1.046;392.0;407.1;118.4;113.0;0.955;402.6;401.4;145.4;18.52;0.127;354.8;406.3;21.27;18.91;cr1000x;-0.05900000000000005;29.350938475499277;0.38920103853825994;0.04957361233651013;1.3160333328667064;1.5070584643284746;1.1620711430358315;1.1090712767149407;0.9844234429602525;1.0305529562395466;5.475559205123541;5.459238611367583;5.331393960279255;5.536761431708379;4.2861188189505715;21.80295320847876;17.828000000000028;19.765980328676232;47.208099208514874;-1.560198677278518;1683728463;50.30483210766192;217.0181460730739
2023-05-10 14:21:05.601;24;21.73;14.51;-0.0;27.1;188.0;47.208077;-1.560186;4.0;I;;POINT (355014.02357691946 6688607.107819956);4.0;0.05119659092670886;POINT (355014.5474311472 6688609.169224334);2.126925305314256;17.15;58.57;156.0;0.88;84.5;99.2;1.173;391.3;404.5;83.7;108.3;1.293;402.0;398.7;134.1;16.17;0.121;355.1;405.5;21.06;18.82;cr1000x;-0.399;27.460478517530305;0.3443617579994898;0.041523710863920586;1.2636025829088129;1.4429480353971378;0.788103083743799;1.0197319470663493;0.7956357297055079;0.9340480992519099;5.245142796979979;5.2020856546167105;5.105533274771806;5.277761844224879;3.537518859767566;20.830523570593375;17.934000000000026;19.87697830444676;47.20809579953616;-1.5601806627283161;1683728465;50.30108593846683;217.0096598351026
